! note: initial lines of file can contain comments
!
            52 -- model for mesa/star, with angular velocities (omega), with convection velocities (conv_vel). cgs units. lnd=ln(density), lnT=ln(temperature), lnR=ln(radius), L=luminosity, dq=fraction of total mstar in cell; remaining cols are mass fractions.

                          M/Msun      2.3280711222540468D+01
                    model_number                            2908
                        star_age      5.0480109868242461D+06
                       initial_z      2.1789999999999999D-03
                        n_shells                            2562
                        net_name   'basic2.net'
                         species                              10

                lnd                        lnT                        lnR                          L                         dq                      omega                   conv_vel                   h1                         he3                        he4                        c12                        n14                        o16                        ne20                       mg24                       ca40                       fe56     
 2191     5.7435530455940018D+00     1.9056513710628635D+01     2.3616047586920183D+01     2.5881169684714269D+39     7.4007245361006930D-04     1.0943695433031290D-05     4.9231424046051364D+04     1.2077311013170455D-29     0.0000000000000000D+00     1.2001925300744782D-01     4.3396836798732172D-01     1.1990497217043385D-10     4.4345026291745073D-01     1.9593696141281808D-03     9.6189291122890629D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2192     5.7456254895930207D+00     1.9057269840066140D+01     2.3614556994550350D+01     2.5877676034591567D+39     7.4007245361006930D-04     1.0943695433312039D-05     4.9273638438547626D+04     2.0778214031801471D-29     0.0000000000000000D+00     1.2001925290008963D-01     4.3396836787849872D-01     1.1989768233365929D-10     4.4345026313354285D-01     1.9593696142212236D-03     9.6189291126323741D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2193     5.7476974053557858D+00     1.9058025768385228D+01     2.3613062813421588D+01     2.5874132978385735D+39     7.4007245361006930D-04     1.0943695433591884D-05     4.9315942108590515D+04     1.7081476298223197D-29     0.0000000000000000D+00     1.2001925279245369D-01     4.3396836776937552D-01     1.1989039424184166D-10     4.4345026335021247D-01     1.9593696143145066D-03     9.6189291129766942D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2194     5.7497687969744184D+00     1.9058781498874346D+01     2.3611565017919287D+01     2.5870539780427601D+39     7.4007245361006930D-04     1.0943695433870825D-05     4.9358335764775445D+04     2.0315137877932154D-29     0.0000000000000000D+00     1.2001925268453925D-01     4.3396836765995177D-01     1.1988310782136710D-10     4.4345026356746100D-01     1.9593696144080299D-03     9.6189291133220251D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2195     5.7518396682212964D+00     1.9059537034834416D+01     2.3610063582175104D+01     2.5866895694564955D+39     7.4007245361006930D-04     1.0943695434148867D-05     4.9400819758261507D+04     1.1382422555655675D-29     0.0000000000000000D+00     1.2001925257634562D-01     4.3396836755022691D-01     1.1987582299835095D-10     4.4345026378528951D-01     1.9593696145017942D-03     9.6189291136683703D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2196     5.7536467243738309D+00     1.9060196045637722D+01     2.3608558480062935D+01     2.5863199964026599D+39     5.5123788673629787D-04     1.0943695434426010D-05     4.9443386884529347D+04     6.1022871304293522D-30     0.0000000000000000D+00     1.2001925248171096D-01     4.3396836745423730D-01     1.1986946889179130D-10     4.4345026397583504D-01     1.9593696145838082D-03     9.6189291139714203D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2197     5.7551885269367764D+00     1.9060758554514515D+01     2.3607435017745386D+01     2.5860413194286744D+39     5.5123788673629787D-04     1.0943695434631861D-05     4.9475151987972072D+04     3.0562900187466475D-30     0.0000000000000000D+00     1.2001925240075956D-01     4.3396836737211739D-01     1.1986404478690033D-10     4.4345026413883932D-01     1.9593696146539642D-03     9.6189291142307205D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2198     5.7567300453941285D+00     1.9061320960293921D+01     2.3606309495727368D+01     2.5857597025682848D+39     5.5123788673629787D-04     1.0943695434837212D-05     4.9506973531524653D+04     1.4928092998574373D-30     0.0000000000000000D+00     1.2001925231965211D-01     4.3396836728982934D-01     1.1985862146029158D-10     4.4345026430216716D-01     1.9593696147242539D-03     9.6189291144905872D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2199     5.7582712808039380D+00     1.9061883264359057D+01     2.3605181902926144D+01     2.5854751133725444D+39     5.5123788673629787D-04     1.0943695435042075D-05     4.9538846233490501D+04     2.9134047569041040D-31     0.0000000000000000D+00     1.2001925223838840D-01     4.3396836720737335D-01     1.1985319888105778D-10     4.4345026446581927D-01     1.9593696147946801D-03     9.6189291147510260D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2200     5.7598122413427201D+00     1.9062445468096573D+01     2.3604052228175245D+01     2.5851875190493625D+39     5.5123788673629787D-04     1.0943695435246443D-05     4.9570769907658549D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925215696807D-01     4.3396836712474913D-01     1.1984777701817013D-10     4.4345026462979602D-01     1.9593696148652428D-03     9.6189291150120315D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2201     5.7613529664729359D+00     1.9063007572892686D+01     2.3602920460231633D+01     2.5848968823695046D+39     5.5123788673629787D-04     1.0943695435450317D-05     4.9602744459861822D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925207539079D-01     4.3396836704195633D-01     1.1984235584058919D-10     4.4345026479409828D-01     1.9593696149359413D-03     9.6189291152736142D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2202     5.7628934641759448D+00     1.9063569580133155D+01     2.3601786587810478D+01     2.5846031649653964D+39     5.5123788673629787D-04     1.0943695435653704D-05     4.9634770173731093D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925199365621D-01     4.3396836695899478D-01     1.1983693531732901D-10     4.4345026495872623D-01     1.9593696150067767D-03     9.6189291155357707D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2203     5.7644337370379572D+00     1.9064131491207199D+01     2.3600650599548922D+01     2.5843063326275306D+39     5.5123788673629787D-04     1.0943695435856601D-05     4.9666846447782662D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925191176410D-01     4.3396836687586430D-01     1.1983151541726180D-10     4.4345026512368068D-01     1.9593696150777496D-03     9.6189291157985028D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2204     5.7659737876846319D+00     1.9064693307508111D+01     2.3599512483999132D+01     2.5840063507585915D+39     5.5123788673629787D-04     1.0943695436059011D-05     4.9698973464042461D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925182971400D-01     4.3396836679256463D-01     1.1982609610917545D-10     4.4345026528896225D-01     1.9593696151488604D-03     9.6189291160618104D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2205     5.7675136187806712D+00     1.9065255030433291D+01     2.3598372229627471D+01     2.5837031843697784D+39     5.5123788673629787D-04     1.0943695436260933D-05     4.9731151753730813D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925174750567D-01     4.3396836670909548D-01     1.1982067736181074D-10     4.4345026545457120D-01     1.9593696152201090D-03     9.6189291163256989D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2206     5.7690532330305286D+00     1.9065816661384335D+01     2.3597229824813616D+01     2.5833967980763730D+39     5.5123788673629787D-04     1.0943695436462370D-05     4.9763381842119844D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925166513873D-01     4.3396836662545652D-01     1.1981525914385937D-10     4.4345026562050833D-01     1.9593696152914958D-03     9.6189291165901664D-05     2.5751234175718065D-04     2.4904472087268367D-04 
 2207     5.7705926331786185D+00     1.9066378201767012D+01     2.3596085257849770D+01     2.5830871560932235D+39     5.5123788673629787D-04     1.0943695436663323D-05     4.9795663211813501D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925158261288D-01     4.3396836654164783D-01     1.1980984142384953D-10     4.4345026578677417D-01     1.9593696153630219D-03     9.6189291168552202D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2208     5.7721318220088120D+00     1.9066939652991390D+01     2.3594938516939722D+01     2.5827742222295828D+39     5.5123788673629787D-04     1.0943695436863791D-05     4.9827996042661935D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925149992775D-01     4.3396836645766896D-01     1.1980442417022061D-10     4.4345026595336936D-01     1.9593696154346877D-03     9.6189291171208548D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2209     5.7736708023454168D+00     1.9067501016471826D+01     2.3593789590198022D+01     2.5824579598858008D+39     5.5123788673629787D-04     1.0943695437063778D-05     4.9860381204265911D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925141708298D-01     4.3396836637351956D-01     1.1979900735139747D-10     4.4345026612029450D-01     1.9593696155064932D-03     9.6189291173870756D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2210     5.7752095770526192D+00     1.9068062293627045D+01     2.3592638465649069D+01     2.5821383320474011D+39     5.5123788673629787D-04     1.0943695437263285D-05     4.9892817962197097D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925133407822D-01     4.3396836628919954D-01     1.1979359093561472D-10     4.4345026628755004D-01     1.9593696155784387D-03     9.6189291176538826D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2211     5.7767481490351713D+00     1.9068623485880181D+01     2.3591485131226228D+01     2.5818153012813702D+39     5.5123788673629787D-04     1.0943695437462310D-05     4.9925307060781705D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925125091315D-01     4.3396836620470846D-01     1.1978817489107644D-10     4.4345026645513678D-01     1.9593696156505250D-03     9.6189291179212812D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2212     5.7782820438385948D+00     1.9069182957639146D+01     2.3590329574770882D+01     2.5814888297307549D+39     5.4802054343189139D-04     1.0943695437660856D-05     4.9957848704228027D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925116783052D-01     4.3396836612029332D-01     1.1978277499051437D-10     4.4345026662256525D-01     1.9593696157225412D-03     9.6189291181884843D-05     2.5751234175718065D-04     2.4904472087268367D-04 
 2213     5.7798112426788579D+00     1.9069740710370666D+01     2.3589178548086393D+01     2.5811608150356497D+39     5.4802054343189139D-04     1.0943695437857772D-05     4.9990251994100818D+04     3.7231007134034710D-31     0.0000000000000000D+00     1.2001925108483193D-01     4.3396836603595589D-01     1.1977739119838932D-10     4.4345026678983208D-01     1.9593696157944872D-03     9.6189291184554956D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2214     5.7813402499802357D+00     1.9070298383422150D+01     2.3588025300992963D+01     2.5808293237208652D+39     5.4802054343211343D-04     1.0943695438054215D-05     5.0022707755466742D+04     3.2799453509883238D-30     0.0000000000000000D+00     1.2001925100167376D-01     4.3396836595144856D-01     1.1977200767858695D-10     4.4345026695742806D-01     1.9593696158665732D-03     9.6189291187230914D-05     2.5751234175718065D-04     2.4904472087268367D-04 
 2215     5.7828690687562467D+00     1.9070855978209737D+01     2.3586869821267892D+01     2.5804943173151082D+39     5.4802054343211343D-04     1.0943695438250189D-05     5.0055215943220323D+04     7.0448531711726714D-30     0.0000000000000000D+00     1.2001925091835574D-01     4.3396836586677141D-01     1.1976662439949281D-10     4.4345026712535391D-01     1.9593696159388008D-03     9.6189291189912768D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2216     5.7843977020603549D+00     1.9071413496154114D+01     2.3585712096595008D+01     2.5801557569142823D+39     5.4802054343211343D-04     1.0943695438445693D-05     5.0087776393402485D+04     5.4513323608375001D-30     0.0000000000000000D+00     1.2001925083487747D-01     4.3396836578192399D-01     1.1976124132936076D-10     4.4345026729360998D-01     1.9593696160111687D-03     9.6189291192600521D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2217     5.7859261529856738D+00     1.9071970938680561D+01     2.3584552114563659D+01     2.5798136031763858D+39     5.4802054343211343D-04     1.0943695438640728D-05     5.0120389397972884D+04     5.3143563534848485D-30     0.0000000000000000D+00     1.2001925075123851D-01     4.3396836569690586D-01     1.1975585843636082D-10     4.4345026746219700D-01     1.9593696160836781D-03     9.6189291195294188D-05     2.5751234175718065D-04     2.4904472087268367D-04 
 2218     5.7874544246659480D+00     1.9072528307219041D+01     2.3583389862667818D+01     2.5794678163169102D+39     5.4802054343211343D-04     1.0943695438835299D-05     5.0153055345556811D+04     5.7390503511265480D-30     0.0000000000000000D+00     1.2001925066743859D-01     4.3396836561171703D-01     1.1975047568858889D-10     4.4345026763111565D-01     1.9593696161563304D-03     9.6189291197993807D-05     2.5751234175718065D-04     2.4904472087268367D-04 
 2219     5.7889825202752458D+00     1.9073085603204209D+01     2.3582225328305077D+01     2.5791183561038431D+39     5.4802054343211343D-04     1.0943695439029403D-05     5.0185774074029581D+04     7.7159859257306697D-30     0.0000000000000000D+00     1.2001925058347731D-01     4.3396836552635722D-01     1.1974509305400584D-10     4.4345026780036667D-01     1.9593696162291255D-03     9.6189291200699393D-05     2.5751234175718065D-04     2.4904472087268367D-04 
 2220     5.7905104430277782D+00     1.9073642828075485D+01     2.3581058498775684D+01     2.5787651818522889D+39     5.4802054343211343D-04     1.0943695439223042D-05     5.0218546087359872D+04     4.8818112727003875D-30     0.0000000000000000D+00     1.2001925049935429D-01     4.3396836544082617D-01     1.1973971050050849D-10     4.4345026796995075D-01     1.9593696163020643D-03     9.6189291203410984D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2221     5.7920381961782823D+00     1.9074199983277118D+01     2.3579889361281534D+01     2.5784082524196954D+39     5.4802054343211343D-04     1.0943695439416218D-05     5.0251371555323860D+04     3.3841083511856924D-30     0.0000000000000000D+00     1.2001925041506908D-01     4.3396836535512326D-01     1.1973432799589218D-10     4.4345026813986825D-01     1.9593696163751461D-03     9.6189291206128526D-05     2.5751234175718065D-04     2.4904472087268367D-04 
 2222     5.7935657830222071D+00     1.9074757070258218D+01     2.3578717902925165D+01     2.5780475262007596D+39     5.4802054343211343D-04     1.0943695439608929D-05     5.0284250104125698D+04     1.4769701549781187D-30     0.0000000000000000D+00     1.2001925033062144D-01     4.3396836526924866D-01     1.1972894550779180D-10     4.4345026831012006D-01     1.9593696164483722D-03     9.6189291208852107D-05     2.5751234175718069D-04     2.4904472087268372D-04 
